,ETAS_pointwise_like,NN_pointwise_lik,ETASLLmarkvec,nppLLmag,LLpoiss,ETAS_mu,ETAS_k0,ETAS_a,ETAS_c,ETAS_omega,ETAS_train_time,NN_train_time,ntrain,time_step
28,2.8533624816018537,3.517618179321289,0.7859585650767197,0.57471585,-3.4576888643130443,0.007574205946025167,1.5571596134655656,0.8753250466734184,0.0005788488283932081,1.0383311596480285,0:09:28.354013,0 days 00:03:50.546145,2474,20
29,2.258310412115601,2.5515999794006348,-2.0497793125181003,-2.5222442,-3.4576888643130443,0.007574205946025167,1.5571596134655656,0.8753250466734184,0.0005788488283932081,1.0383311596480285,0:09:28.354013,0 days 00:03:50.546145,2474,20
30,2.851536404553904,3.341448307037353,-0.4198846261880633,-0.11020833,-3.4576888643130443,0.007574205946025167,1.5571596134655656,0.8753250466734184,0.0005788488283932081,1.0383311596480285,0:09:28.354013,0 days 00:03:50.546145,2474,20
31,2.7942728134176544,3.258422613143921,0.8530934253991318,0.46432066,-3.4576888643130443,0.007574205946025167,1.5571596134655656,0.8753250466734184,0.0005788488283932081,1.0383311596480285,0:09:28.354013,0 days 00:03:50.546145,2474,20
32,2.5950959104216444,2.4613566398620605,-1.1638490660637966,-1.4290973,-3.4576888643130443,0.007574205946025167,1.5571596134655656,0.8753250466734184,0.0005788488283932081,1.0383311596480285,0:09:28.354013,0 days 00:03:50.546145,2474,20
33,1.027231734859741,-1.0842132568359375,0.797346500351376,0.6888204,-3.4576888643130443,0.007574205946025167,1.5571596134655656,0.8753250466734184,0.0005788488283932081,1.0383311596480285,0:09:28.354013,0 days 00:03:50.546145,2474,20
34,3.347334433860085,3.37436318397522,0.7591784579345732,0.6438109,-3.4576888643130443,0.007574205946025167,1.5571596134655656,0.8753250466734184,0.0005788488283932081,1.0383311596480285,0:09:28.354013,0 days 00:03:50.546145,2474,20
35,3.046032641007024,3.2541544437408447,0.9849208457107392,1.0215452,-3.4576888643130443,0.007574205946025167,1.5571596134655656,0.8753250466734184,0.0005788488283932081,1.0383311596480285,0:09:28.354013,0 days 00:03:50.546145,2474,20
36,2.18589712445647,2.781378030776977,-0.1151934601985711,-0.09399388,-3.4576888643130443,0.007574205946025167,1.5571596134655656,0.8753250466734184,0.0005788488283932081,1.0383311596480285,0:09:28.354013,0 days 00:03:50.546145,2474,20
37,1.61783232518631,1.693896770477295,0.4725489548744599,0.46244925,-3.4576888643130443,0.007574205946025167,1.5571596134655656,0.8753250466734184,0.0005788488283932081,1.0383311596480285,0:09:28.354013,0 days 00:03:50.546145,2474,20
38,1.3680036955534836,1.6028252840042114,0.167772592361715,0.25436586,-3.4576888643130443,0.007574205946025167,1.5571596134655656,0.8753250466734184,0.0005788488283932081,1.0383311596480285,0:09:28.354013,0 days 00:03:50.546145,2474,20
39,1.262511791477434,1.4000025987625122,-0.1423711511158927,-0.09673649,-3.4576888643130443,0.007574205946025167,1.5571596134655656,0.8753250466734184,0.0005788488283932081,1.0383311596480285,0:09:28.354013,0 days 00:03:50.546145,2474,20
40,1.809867347955056,2.3696129322052,0.5822820768227684,0.5521492,-3.4576888643130443,0.007574205946025167,1.5571596134655656,0.8753250466734184,0.0005788488283932081,1.0383311596480285,0:09:28.354013,0 days 00:03:50.546145,2474,20
41,1.575677565046755,2.058294773101806,-0.2343833962278282,-0.11449108,-3.4576888643130443,0.007574205946025167,1.5571596134655656,0.8753250466734184,0.0005788488283932081,1.0383311596480285,0:09:28.354013,0 days 00:03:50.546145,2474,20
42,1.6537953010292887,1.3498101234436035,-2.6013416040502046,-3.1506565,-3.4576888643130443,0.007574205946025167,1.5571596134655656,0.8753250466734184,0.0005788488283932081,1.0383311596480285,0:09:28.354013,0 days 00:03:50.546145,2474,20
43,-2.699750371240288,-3.202420234680176,0.1890149254924956,0.29714975,-3.4576888643130443,0.007574205946025167,1.5571596134655656,0.8753250466734184,0.0005788488283932081,1.0383311596480285,0:09:28.354013,0 days 00:03:50.546145,2474,20
44,-0.2238284561492456,-1.7033452987670898,-1.2685555931402492,-1.6501715,-3.4576888643130443,0.007574205946025167,1.5571596134655656,0.8753250466734184,0.0005788488283932081,1.0383311596480285,0:09:28.354013,0 days 00:03:50.546145,2474,20
45,2.3479327037047795,2.081211805343628,1.012155334310228,1.1066971,-3.4576888643130443,0.007574205946025167,1.5571596134655656,0.8753250466734184,0.0005788488283932081,1.0383311596480285,0:09:28.354013,0 days 00:03:50.546145,2474,20
46,-0.15036167359025,0.0664141774177551,-0.0970182019048544,-0.15762083,-3.4576888643130443,0.007574205946025167,1.5571596134655656,0.8753250466734184,0.0005788488283932081,1.0383311596480285,0:09:28.354013,0 days 00:03:50.546145,2474,20
47,3.4344916228926192,2.845285654067993,0.0988486050510148,0.2182505,-3.4576888643130443,0.007574205946025167,1.5571596134655656,0.8753250466734184,0.0005788488283932081,1.0383311596480285,0:09:28.354013,0 days 00:03:50.546145,2474,20
48,-0.2463758277847632,-0.1247973442077636,-0.2844789518998812,-0.30682445,-3.4576888643130443,0.007574205946025167,1.5571596134655656,0.8753250466734184,0.0005788488283932081,1.0383311596480285,0:09:28.354013,0 days 00:03:50.546145,2474,20
49,2.266663037045595,1.6643187999725342,0.985261631803746,0.8954116,-3.4576888643130443,0.007574205946025167,1.5571596134655656,0.8753250466734184,0.0005788488283932081,1.0383311596480285,0:09:28.354013,0 days 00:03:50.546145,2474,20
50,-1.6926511948319631,-1.8188430070877075,0.8593695692786809,0.8829405,-3.4576888643130443,0.007574205946025167,1.5571596134655656,0.8753250466734184,0.0005788488283932081,1.0383311596480285,0:09:28.354013,0 days 00:03:50.546145,2474,20
51,2.3509163786272342,2.044228792190552,-1.265914500919444,-1.382026,-3.4576888643130443,0.007574205946025167,1.5571596134655656,0.8753250466734184,0.0005788488283932081,1.0383311596480285,0:09:28.354013,0 days 00:03:50.546145,2474,20
52,0.3201287286701373,-0.2779842615127563,-5.295710050729219,-5.4930987,-3.4576888643130443,0.007574205946025167,1.5571596134655656,0.8753250466734184,0.0005788488283932081,1.0383311596480285,0:09:28.354013,0 days 00:03:50.546145,2474,20
53,2.2110842298379327,2.0319318771362305,0.9931281107839948,-0.092668675,-3.4576888643130443,0.007574205946025167,1.5571596134655656,0.8753250466734184,0.0005788488283932081,1.0383311596480285,0:09:28.354013,0 days 00:03:50.546145,2474,20
